"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene symbol","Gene ID","Gene title","gene_symbol_primary"
"202852_s_at",-0.129555381165787,9.66130338959322,-1.06489167772083,0.291105361852571,0.909755822695701,-5.01288837963397,"AAGAB","79719","alpha- and gamma-adaptin binding protein","AAGAB"
"204994_at",0.0781654059868426,11.6389267208475,1.06478665249739,0.291152514873815,0.909755822695701,-5.01298094801334,"MX2","4600","MX dynamin like GTPase 2","MX2"
"206532_at",-0.108444836455263,7.60171538808475,-1.06475125361868,0.291168409042399,0.909755822695701,-5.01301214632796,"SMARCB1","6598","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1","SMARCB1"
"218618_s_at",0.210887560909208,8.59393665388136,1.06450758637772,0.291277832349527,0.909755822695701,-5.01322687215241,"LOC101928615///FNDC3B","101928615///64778","uncharacterized LOC101928615///fibronectin type III domain containing 3B","LOC101928615"
"209308_s_at",0.127719217361841,10.6927451651695,1.06447922991438,0.291290568186845,0.909755822695701,-5.01325185753882,"BNIP2","663","BCL2 interacting protein 2","BNIP2"
"211213_at",-0.106251931672367,3.2589483330339,-1.06442215473951,0.2913162037224,0.909755822695701,-5.01330214556276,"ORC5","5001","origin recognition complex subunit 5","ORC5"
"220611_at",0.0860262137342103,4.07442358108475,1.06436127170343,0.291343551286678,0.909755822695701,-5.01335578578647,"DAB1","1600","DAB1, reelin adaptor protein","DAB1"
"214310_s_at",-0.107792826811839,6.14814747415254,-1.0643081010799,0.291367436020621,0.909755822695701,-5.01340262868416,"ZFPL1","7542","zinc finger protein like 1","ZFPL1"
"201383_s_at",0.0793891588092102,8.83733994383051,1.06427658239723,0.291381595140002,0.909755822695701,-5.01343039533589,"NBR1","4077","NBR1, autophagy cargo receptor","NBR1"
"220948_s_at",0.124412938571052,10.7567531315424,1.06396584890153,0.291521211136268,0.910064184484675,-5.01370409650897,"ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1","ATP1A1"
"203134_at",0.0937420615486868,7.21276743955932,1.06376767156789,0.291610278463726,0.91021468030495,-5.0138786156713,"PICALM","8301","phosphatidylinositol binding clathrin assembly protein","PICALM"
"211574_s_at",0.117275907148684,8.51860150411864,1.06349620776647,0.291732313524119,0.910468023028411,-5.01411762192626,"CD46","4179","CD46 molecule","CD46"
"213906_at",0.165751518710529,11.3429093467797,1.06329207905607,0.291824101625754,0.910598459835432,-5.01429730552967,"MYBL1","4603","MYB proto-oncogene like 1","MYBL1"
"216438_s_at",0.0390439165789545,14.118866420339,1.0630267006538,0.29194346086651,0.910598459835432,-5.01453085458505,"TMSB4X","7114","thymosin beta 4, X-linked","TMSB4X"
"211285_s_at",0.082971378105265,10.570125339661,1.06301631263951,0.291948133767053,0.910598459835432,-5.01453999553097,"UBE3A","7337","ubiquitin protein ligase E3A","UBE3A"
"213444_at",-0.0989520501473642,9.51959563925424,-1.06298656152381,0.291961517168408,0.910598459835432,-5.01456617458844,"ZNF862","643641","zinc finger protein 862","ZNF862"
"217982_s_at",0.0545323388815824,12.8945235845763,1.06294883481235,0.291978488961911,0.910598459835432,-5.01459937064533,"MORF4L1","10933","mortality factor 4 like 1","MORF4L1"
"207890_s_at",0.101878738907892,11.4680167483051,1.06276775774642,0.292059958008528,0.910725039831464,-5.01475868620494,"MMP25","64386","matrix metallopeptidase 25","MMP25"
"202984_s_at",0.0965615402026305,10.4125727239322,1.06219963320993,0.292315666562834,0.910917624955554,-5.01525836588197,"BAG5","9529","BCL2 associated athanogene 5","BAG5"
"204130_at",-0.0719219402828921,4.62206126067797,-1.0618620864622,0.292467666747542,0.910917624955554,-5.01555512547792,"HSD11B2","3291","hydroxysteroid 11-beta dehydrogenase 2","HSD11B2"
"210234_at",0.0738406012381558,6.28183780130508,1.06168028759416,0.292549554862253,0.910917624955554,-5.01571491942052,"GRM4","2914","glutamate metabotropic receptor 4","GRM4"
"216488_s_at",0.120919875017106,6.52762696344068,1.06166637071443,0.292555824126881,0.910917624955554,-5.01572715072216,"ATP11A","23250","ATPase phospholipid transporting 11A","ATP11A"
"212639_x_at",0.0631858801184197,13.1021045374576,1.06155441335914,0.29260626194808,0.910917624955554,-5.01582554249284,"TUBA1B","10376","tubulin alpha 1b","TUBA1B"
"220624_s_at",0.0692506307539462,4.75417090059322,1.06149382078733,0.292633561955674,0.910917624955554,-5.01587878907413,"ELF5","2001","E74 like ETS transcription factor 5","ELF5"
"206038_s_at",0.105736013471057,8.96363686044068,1.06140014323913,0.292675771861567,0.910917624955554,-5.01596110381852,"NR2C2","7182","nuclear receptor subfamily 2 group C member 2","NR2C2"
"221072_at",-0.0703393716789473,3.1876877179661,-1.06137270250159,0.29268813710035,0.910917624955554,-5.01598521475992,"GSN-AS1","57000","GSN antisense RNA 1","GSN-AS1"
"214675_at",-0.0795916632657905,4.78971316764407,-1.06134819616298,0.292699180355479,0.910917624955554,-5.01600674687236,"NUP188","23511","nucleoporin 188","NUP188"
"206851_at",-0.282726815348681,8.09398950762712,-1.06122210456608,0.292756005357205,0.910917624955554,-5.01611752776088,"RNASE3","6037","ribonuclease A family member 3","RNASE3"
"205287_s_at",0.081510997423683,3.96080626969492,1.06111023921927,0.292806425446495,0.910917624955554,-5.01621579927335,"TFAP2C","7022","transcription factor AP-2 gamma","TFAP2C"
"211520_s_at",-0.0902851121907902,3.05553991976271,-1.06094903586034,0.292879093732331,0.910917624955554,-5.01635739581072,"GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1","GRIA1"
"216355_at",-0.0623659899250013,3.6804946059322,-1.06075857188867,0.292964968291267,0.910917624955554,-5.01652466750133,"PCDHB17P","54661","protocadherin beta 17 pseudogene","PCDHB17P"
"202781_s_at",0.0780124531934216,8.19149541840678,1.06075030462209,0.292968696148835,0.910917624955554,-5.01653192743395,"INPP5K","51763","inositol polyphosphate-5-phosphatase K","INPP5K"
"208720_s_at",0.0642207181052648,12.7525879977966,1.06062388285458,0.293025706036867,0.910917624955554,-5.01664293845499,"RBM39","9584","RNA binding motif protein 39","RBM39"
"201030_x_at",-0.113335546421052,12.4436784698305,-1.06024975711402,0.293194462713627,0.910917624955554,-5.01697138422225,"LDHB","3945","lactate dehydrogenase B","LDHB"
"210476_s_at",0.0553815685368413,5.70564908838983,1.06023354819051,0.293201775573348,0.910917624955554,-5.01698561156157,"PRLR","5618","prolactin receptor","PRLR"
"207384_at",0.185056949690793,8.79385369445763,1.06019841597027,0.293217626346955,0.910917624955554,-5.01701644805894,"PGLYRP1","8993","peptidoglycan recognition protein 1","PGLYRP1"
"203777_s_at",-0.115665726782892,7.47552106727119,-1.0600570468881,0.293281414474954,0.910917624955554,-5.01714052162284,"RPS6KB2","6199","ribosomal protein S6 kinase B2","RPS6KB2"
"221122_at",-0.113013448031574,6.09046772783051,-1.05999903565569,0.293307592887977,0.910917624955554,-5.01719143100099,"HRASLS2","54979","HRAS like suppressor 2","HRASLS2"
"211162_x_at",0.0734798896328961,4.07212122016949,1.05988708686177,0.293358115952504,0.910917624955554,-5.01728966724966,"SCD","6319","stearoyl-CoA desaturase","SCD"
"202683_s_at",-0.0541352341631551,10.2791297415932,-1.05986140934889,0.293369705189248,0.910917624955554,-5.01731219813718,"RNMT","8731","RNA guanine-7 methyltransferase","RNMT"
"220460_at",-0.0558732518434222,2.24358305862712,-1.05980136766865,0.293396805508381,0.910917624955554,-5.01736488002861,"SLCO1C1","53919","solute carrier organic anion transporter family member 1C1","SLCO1C1"
"218527_at",-0.0795293399144708,8.31152358423729,-1.05973779750057,0.293425500316068,0.910917624955554,-5.01742065477725,"APTX","54840","aprataxin","APTX"
"220066_at",0.108484358157902,10.7252834042373,1.05963103501555,0.293473695956077,0.910917624955554,-5.01751431808793,"NOD2","64127","nucleotide binding oligomerization domain containing 2","NOD2"
"222068_s_at",0.0770604354513171,5.12116907049153,1.05956530012097,0.293503373274866,0.910917624955554,-5.01757198317369,"DNAAF1","123872","dynein axonemal assembly factor 1","DNAAF1"
"221670_s_at",-0.0787760124578947,4.65789777808475,-1.05953017227892,0.293519233279997,0.910917624955554,-5.01760279721376,"LHX3","8022","LIM homeobox 3","LHX3"
"222077_s_at",-0.0834087490013165,9.17561577711864,-1.05946882849122,0.293546931036452,0.910917624955554,-5.01765660545802,"RACGAP1","29127","Rac GTPase activating protein 1","RACGAP1"
"205953_at",-0.0991261060013153,7.06650726286441,-1.05945239403185,0.293554351777636,0.910917624955554,-5.01767102058213,"LRIG2","9860","leucine rich repeats and immunoglobulin like domains 2","LRIG2"
"204043_at",0.120680800009213,7.40379589384746,1.05942200052082,0.293568075865409,0.910917624955554,-5.01769767901663,"TCN2","6948","transcobalamin 2","TCN2"
"213782_s_at",0.0888599331328943,3.71263066530508,1.05941990991297,0.293569019888573,0.910917624955554,-5.01769951268153,"MYOZ2","51778","myozenin 2","MYOZ2"
"213832_at",0.143431322293424,6.2645127680678,1.05937452917363,0.293589512275127,0.910917624955554,-5.0177393151163,"KCND3","3752","potassium voltage-gated channel subfamily D member 3","KCND3"
"205788_s_at",0.086266560921052,12.7055144455932,1.05921597465436,0.293661117781085,0.910917624955554,-5.01787836692909,"LOC441155///ZC3H11A","441155///9877","zinc finger CCCH-type domain-containing-like///zinc finger CCCH-type containing 11A","LOC441155"
"36019_at",-0.0800956899723655,8.68216157825424,-1.05919767049057,0.293669384978074,0.910917624955554,-5.01789441833931,"STK19","8859","serine/threonine kinase 19","STK19"
"220654_at",-0.0674081604881573,5.14990664247458,-1.05919697943416,0.293669697101419,0.910917624955554,-5.01789502433993,"PPY2P","23614","pancreatic polypeptide 2, pseudogene","PPY2P"
"220012_at",0.162963806522367,6.68299254167797,1.05905656205205,0.293733122910498,0.910917624955554,-5.01801815117912,"ERO1B","56605","endoplasmic reticulum oxidoreductase 1 beta","ERO1B"
"220165_at",0.143629502042109,6.82411690674576,1.05886560142916,0.293819393948722,0.910917624955554,-5.01818557243516,"INO80D","54891","INO80 complex subunit D","INO80D"
"207534_at",0.0640825608039481,2.81034235435593,1.05876955097385,0.293862793625524,0.910917624955554,-5.0182697719949,"MAGEB1","4112","MAGE family member B1","MAGEB1"
"222100_at",0.0593613472657903,4.17783762488136,1.05861639576191,0.293932004769999,0.910917624955554,-5.01840401547824,"CYP2E1","1571","cytochrome P450 family 2 subfamily E member 1","CYP2E1"
"214267_s_at",-0.0626118907315778,6.24395072715254,-1.05829532846071,0.294077132073155,0.910917624955554,-5.01868537675302,"CADM4","199731","cell adhesion molecule 4","CADM4"
"212896_at",0.11160127265132,9.75998050823729,1.0579263796169,0.294243963346392,0.910917624955554,-5.01900859715648,"SKIV2L2","23517","Ski2 like RNA helicase 2","SKIV2L2"
"210646_x_at",-0.041674144078943,13.9926252345763,-1.05788342672406,0.294263390008181,0.910917624955554,-5.01904621934419,"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A","728658///26819///26818///26817///26816///23521","ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a","RPL13AP5"
"221301_at",0.051930616327633,5.50841804445763,1.05776348592165,0.294317641296759,0.910917624955554,-5.01915126704339,"VWA7","80737","von Willebrand factor A domain containing 7","VWA7"
"202770_s_at",0.278052363414478,8.2860277321017,1.05758747209386,0.294397267818154,0.910917624955554,-5.01930540449595,"CCNG2","901","cyclin G2","CCNG2"
"200826_at",-0.211807958101311,10.6039375808644,-1.05757932142908,0.294400955438501,0.910917624955554,-5.01931254153705,"SNRPD2","6633","small nuclear ribonucleoprotein D2 polypeptide","SNRPD2"
"214482_at",-0.101452420480261,7.75665467508475,-1.05752424304312,0.294425875486153,0.910917624955554,-5.01936076894632,"ZBTB25","7597","zinc finger and BTB domain containing 25","ZBTB25"
"212425_at",-0.0915650180276302,7.53313352872881,-1.057492393381,0.294440286429706,0.910917624955554,-5.01938865586031,"SCAMP1","9522","secretory carrier membrane protein 1","SCAMP1"
"215103_at",0.0851929467671058,2.43436775316949,1.05744292476212,0.294462670342791,0.910917624955554,-5.01943196797775,"CYP2C18","1562","cytochrome P450 family 2 subfamily C member 18","CYP2C18"
"221336_at",0.0568339992815812,5.11280301930509,1.05736897801334,0.294496132473737,0.910917624955554,-5.01949670823709,"ATOH1","474","atonal bHLH transcription factor 1","ATOH1"
"218460_at",0.0801457479526295,8.59726585325424,1.0573194375077,0.294518551835509,0.910917624955554,-5.01954007844361,"DNAAF5","54919","dynein axonemal assembly factor 5","DNAAF5"
"202355_s_at",-0.119933350063159,8.61241901945763,-1.05729149552992,0.294531197385096,0.910917624955554,-5.01956453937293,"GTF2F1","2962","general transcription factor IIF subunit 1","GTF2F1"
"209579_s_at",0.144555821571055,11.2208100184068,1.05718180612566,0.294580842529923,0.910917624955554,-5.01966055753894,"MBD4","8930","methyl-CpG binding domain 4, DNA glycosylase","MBD4"
"205707_at",0.149906460728948,9.53465513222034,1.05717350402374,0.294584600274021,0.910917624955554,-5.01966782451235,"IL17RA","23765","interleukin 17 receptor A","IL17RA"
"221560_at",-0.134494246222367,8.71931907313559,-1.05702462985773,0.294651990124769,0.910917624955554,-5.01979812736412,"MARK4","57787","microtubule affinity regulating kinase 4","MARK4"
"205121_at",0.114973822777634,5.53062305537288,1.05701071647602,0.294658288741009,0.910917624955554,-5.01981030422211,"SGCB","6443","sarcoglycan beta","SGCB"
"200065_s_at",-0.0676621908552537,12.406464400339,-1.05679565946307,0.294755657248161,0.910917624955554,-5.01999850052267,"MIR3620///ARF1","100500810///375","microRNA 3620///ADP ribosylation factor 1","MIR3620"
"208321_s_at",0.0545007196197353,5.81988221752542,1.05658158169984,0.294852604332896,0.910917624955554,-5.02018580344377,"CABP1","9478","calcium binding protein 1","CABP1"
"206727_at",-0.11397631250921,2.87509971840678,-1.05650427809144,0.294887617362594,0.910917624955554,-5.02025342970627,"C9","735","complement component 9","C9"
"211450_s_at",0.157100134121052,6.61862460808475,1.05647366644121,0.294901483049194,0.910917624955554,-5.02028020788964,"MSH6","2956","mutS homolog 6","MSH6"
"211681_s_at",0.15252138994079,6.56635366884746,1.05641751216073,0.294926919550294,0.910917624955554,-5.02032932809219,"PDLIM5","10611","PDZ and LIM domain 5","PDLIM5"
"216529_at",-0.0834049467078954,2.57741613457627,-1.05628964956641,0.29498484376452,0.910917624955554,-5.02044116484612,"","","",""
"201170_s_at",0.128753807644738,10.4172291851525,1.05620673248954,0.295022410969077,0.910917624955554,-5.0205136824605,"BHLHE40","8553","basic helix-loop-helix family member e40","BHLHE40"
"205358_at",0.0834245362039479,2.92255789901695,1.05589486714939,0.295163737070753,0.910917624955554,-5.02078638480189,"GRIA2","2891","glutamate ionotropic receptor AMPA type subunit 2","GRIA2"
"217533_x_at",-0.0572984561328926,4.96187510522034,-1.05583111873964,0.295192631265278,0.910917624955554,-5.02084211840276,"PWWP2A","114825","PWWP domain containing 2A","PWWP2A"
"215228_at",0.101492745407894,3.51605028679661,1.0557174551498,0.295244154509983,0.910917624955554,-5.02094148356703,"NHLH2","4808","nescient helix-loop-helix 2","NHLH2"
"216956_s_at",0.153826581247369,7.44230292167797,1.05559858559329,0.295298044200394,0.910917624955554,-5.02104538884322,"ITGA2B","3674","integrin subunit alpha 2b","ITGA2B"
"219349_s_at",0.0729554168342084,8.98259231186441,1.0555769443291,0.29530785602605,0.910917624955554,-5.02106430452028,"EXOC2","55770","exocyst complex component 2","EXOC2"
"209660_at",-0.0701293823631559,4.86403106928814,-1.05547365712054,0.29535468798439,0.910917624955554,-5.02115457820701,"TTR","7276","transthyretin","TTR"
"206896_s_at",-0.145608085735527,7.90200659494915,-1.05534247293092,0.295414176196407,0.910917624955554,-5.02126922183305,"GNG7","2788","G protein subunit gamma 7","GNG7"
"218544_s_at",-0.10110179191579,8.02747843357627,-1.05526993835972,0.295447072042994,0.910917624955554,-5.02133260490746,"RCL1","10171","RNA terminal phosphate cyclase like 1","RCL1"
"212517_at",0.117215820701323,7.62209313049153,1.0552382771899,0.295461431790711,0.910917624955554,-5.02136027016172,"ATRN","8455","attractin","ATRN"
"205981_s_at",0.0737022505263152,8.05789247594915,1.05516430594918,0.295494982902535,0.910917624955554,-5.02142490248737,"ING2","3622","inhibitor of growth family member 2","ING2"
"215285_s_at",0.12638994395,7.64758637759322,1.05512246226847,0.295513963084901,0.910917624955554,-5.02146146145487,"PHTF1","10745","putative homeodomain transcription factor 1","PHTF1"
"200039_s_at",0.0797551554342135,11.0533402181356,1.05499905262113,0.295569946244486,0.910917624955554,-5.02156927679682,"PSMB2","5690","proteasome subunit beta 2","PSMB2"
"208598_s_at",0.121992443110532,9.96897505488136,1.05495921132323,0.295588021277707,0.910917624955554,-5.02160408108326,"HUWE1","10075","HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase","HUWE1"
"202153_s_at",-0.0762845865789465,10.2179751277966,-1.05494735623325,0.295593399791695,0.910917624955554,-5.02161443712793,"NUP62","23636","nucleoporin 62","NUP62"
"221504_s_at",0.065986292180261,10.0323440511695,1.05481062895195,0.295655436193548,0.910917624955554,-5.02173386754026,"ATP6V1H","51606","ATPase H+ transporting V1 subunit H","ATP6V1H"
"215263_at",-0.11942401518421,6.65163950866102,-1.05477430032374,0.295671920853346,0.910917624955554,-5.0217655978722,"ZXDB///ZXDA","158586///7789","zinc finger, X-linked, duplicated B///zinc finger, X-linked, duplicated A","ZXDB"
"213985_s_at",-0.102440308849997,6.51700999415254,-1.05476702070673,0.295675224164555,0.910917624955554,-5.02177195594571,"TMEM259","91304","transmembrane protein 259","TMEM259"
"219170_at",-0.0713605305328944,6.51556052045763,-1.05475317192612,0.295681508470582,0.910917624955554,-5.02178405146117,"FSD1","79187","fibronectin type III and SPRY domain containing 1","FSD1"
"207240_s_at",0.0808181462513176,2.7168412990339,1.05464729749871,0.295729555244898,0.910917624955554,-5.02187651708436,"LHCGR","3973","luteinizing hormone/choriogonadotropin receptor","LHCGR"
"215037_s_at",0.305286120231578,8.02382675520339,1.05458890770861,0.29575605535186,0.910917624955554,-5.02192750810816,"BCL2L1","598","BCL2 like 1","BCL2L1"
"219271_at",0.174465283911846,7.28257554067797,1.05456253012365,0.295768027308092,0.910917624955554,-5.02195054241369,"GALNT14","79623","polypeptide N-acetylgalactosaminyltransferase 14","GALNT14"
"209805_at",0.0878117465579002,8.64952597933898,1.05433492714503,0.295871342951463,0.910917624955554,-5.02214927446565,"PMS2CL///PMS2","441194///5395","PMS2 C-terminal like pseudogene///PMS1 homolog 2, mismatch repair system component","PMS2CL"
"205327_s_at",-0.0965994274355255,7.7369281959661,-1.05430385986296,0.295885447218494,0.910917624955554,-5.02217639774438,"ACVR2A","92","activin A receptor type 2A","ACVR2A"
"212259_s_at",-0.0897183727881572,8.25505913581356,-1.05420426494523,0.295930665525496,0.910917624955554,-5.02226334388609,"PBXIP1","57326","PBX homeobox interacting protein 1","PBXIP1"
"208149_x_at",-0.172086661032893,8.66893612642373,-1.0541760604511,0.295943471854041,0.910917624955554,-5.02228796491661,"DDX11","1663","DEAD/H-box helicase 11","DDX11"
"216184_s_at",0.0824526212039487,4.44162272559322,1.05414370581157,0.295958163035676,0.910917624955554,-5.02231620802699,"RIMS1","22999","regulating synaptic membrane exocytosis 1","RIMS1"
"210869_s_at",0.091963830396053,3.83163262716949,1.05408234488522,0.295986026395508,0.910917624955554,-5.02236976911194,"MIR6756///MCAM","102465453///4162","microRNA 6756///melanoma cell adhesion molecule","MIR6756"
"201356_at",-0.0655530960921027,10.0609364348305,-1.05405861285649,0.295996803345905,0.910917624955554,-5.02239048366299,"SF3A1","10291","splicing factor 3a subunit 1","SF3A1"
"222231_s_at",0.055452092238168,10.1427473485424,1.05391722836066,0.296061013029619,0.910917624955554,-5.02251388215412,"LRRC59","55379","leucine rich repeat containing 59","LRRC59"
"32811_at",-0.0779122943289474,7.00116032111864,-1.05387344897627,0.296080897347384,0.910917624955554,-5.02255208899707,"MYO1C","4641","myosin IC","MYO1C"
"200852_x_at",0.120197047064476,9.84568110364407,1.05358064010925,0.296213912817772,0.910917624955554,-5.02280758803036,"GNB2","2783","G protein subunit beta 2","GNB2"
"216527_at",0.0963239369802604,8.66003111194915,1.05319419072318,0.296389529463096,0.910917624955554,-5.02314469170884,"HCG18","414777","HLA complex group 18 (non-protein coding)","HCG18"
"212180_at",0.0738894235131582,11.8009453691525,1.05315126177835,0.296409042339896,0.910917624955554,-5.0231821317441,"CRKL","1399","CRK like proto-oncogene, adaptor protein","CRKL"
"219270_at",0.0869436700947386,5.10989322118644,1.05300232473878,0.296476746850859,0.910917624955554,-5.02331201430348,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1","CHAC1"
"204499_at",0.110044674460527,9.25524032474576,1.05294486750847,0.296502868866649,0.910917624955554,-5.02336211595233,"AGTPBP1","23287","ATP/GTP binding protein 1","AGTPBP1"
"216174_at",-0.0950189353776318,6.37365728484746,-1.05293940392279,0.296505352881114,0.910917624955554,-5.02336687996222,"HCRP1","387535","hepatocellular carcinoma-related HCRP1","HCRP1"
"221738_at",0.0777512520868431,9.09455710354237,1.05274045327201,0.296595815338376,0.910917624955554,-5.02354034016754,"RALGAPB","57148","Ral GTPase activating protein non-catalytic beta subunit","RALGAPB"
"204870_s_at",0.0706668959868422,5.10865791325424,1.05256642645294,0.296674960489623,0.910917624955554,-5.0236920441361,"PCSK2","5126","proprotein convertase subtilisin/kexin type 2","PCSK2"
"211442_x_at",0.0785682290644738,4.07533934918644,1.05246625165013,0.296720525260645,0.910917624955554,-5.02377935836874,"CYP3A43","64816","cytochrome P450 family 3 subfamily A member 43","CYP3A43"
"211242_x_at",0.145097947394738,6.22332922686441,1.05241524640042,0.296743726974447,0.910917624955554,-5.02382381243875,"KIR2DL4","3805","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4","KIR2DL4"
"217532_x_at",-0.0853529122394727,5.35231100961017,-1.05239450274916,0.296753163383496,0.910917624955554,-5.0238418911582,"","","",""
"216864_at",0.0554216647736863,3.02855430454237,1.05238465464473,0.296757643416155,0.910917624955554,-5.0238504739595,"","","",""
"212415_at",-0.105866253328944,11.0244772105085,-1.05232552921486,0.296784541328919,0.910917624955554,-5.02390200122363,"SEPT6","23157","septin 6","SEPT6"
"213013_at",-0.225954496601315,6.86530966030509,-1.05226853008459,0.296810473506581,0.910917624955554,-5.0239516728106,"LOC644172///MAPK8IP1","644172///9479","mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1","LOC644172"
"212851_at",-0.12399823865921,9.90152683020339,-1.05211938830588,0.29687833401331,0.910917624955554,-5.02408162941428,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4","DCUN1D4"
"215492_x_at",-0.110809096811836,7.88844755933898,-1.05200481897148,0.296930471046666,0.910917624955554,-5.02418144888425,"PTCRA","171558","pre T-cell antigen receptor alpha","PTCRA"
"218283_at",-0.092323382542105,10.2956988060847,-1.05193800778814,0.296960877688169,0.910917624955554,-5.02423965386504,"SS18L2","51188","SS18 like 2","SS18L2"
"207056_s_at",-0.0941710944460521,6.82382120962712,-1.05182077364758,0.297014237631806,0.910917624955554,-5.02434177806715,"SLC4A8","9498","solute carrier family 4 member 8","SLC4A8"
"202473_x_at",0.0870701813407893,6.4500702101017,1.05161122390939,0.297109632033693,0.910917624955554,-5.02452429242357,"HCFC1","3054","host cell factor C1","HCFC1"
"214052_x_at",-0.0893815430618385,10.1497079824237,-1.05143693471874,0.297188990583536,0.910917624955554,-5.02467606887494,"PRRC2C","23215","proline rich coiled-coil 2C","PRRC2C"
"217894_at",0.236070167827636,6.32560988735593,1.05142111037713,0.297196196550285,0.910917624955554,-5.02468984801007,"KCTD3","51133","potassium channel tetramerization domain containing 3","KCTD3"
"205169_at",0.210201085884213,10.0512143850847,1.05141163831777,0.297200509920954,0.910917624955554,-5.02469809576434,"RBBP5","5929","RB binding protein 5, histone lysine methyltransferase complex subunit","RBBP5"
"209910_at",0.0865394205105288,4.59996977035593,1.05125258376263,0.297272946326466,0.910917624955554,-5.02483658118382,"SLC25A16","8034","solute carrier family 25 member 16","SLC25A16"
"208767_s_at",-0.160237521150003,5.37888936544068,-1.05124702480387,0.297275478198474,0.910917624955554,-5.02484142088782,"LAPTM4B","55353","lysosomal protein transmembrane 4 beta","LAPTM4B"
"211910_at",0.0608228954026337,4.98915795023729,1.05104576339544,0.297367154257016,0.910917624955554,-5.02501662524635,"","","",""
"218012_at",-0.124448808292106,8.98355309942373,-1.05103801840872,0.297370682542573,0.910917624955554,-5.02502336685733,"TSPYL2","64061","TSPY like 2","TSPYL2"
"215575_at",-0.172682879757895,4.80678202133898,-1.05102999034337,0.297374339816941,0.910917624955554,-5.02503035482337,"PDE4DIP","9659","phosphodiesterase 4D interacting protein","PDE4DIP"
"203328_x_at",0.0831643642592104,7.16684939015254,1.05084313167592,0.297459474062747,0.910917624955554,-5.02519299001955,"IDE","3416","insulin degrading enzyme","IDE"
"219771_at",0.113644283835529,4.91435337188136,1.0507339244168,0.297509237457541,0.910917624955554,-5.02528802733412,"TBC1D8B","54885","TBC1 domain family member 8B","TBC1D8B"
"217772_s_at",0.069470535519736,10.2950533522542,1.05067135859337,0.297537749923805,0.910917624955554,-5.02534247080271,"MTCH2","23788","mitochondrial carrier 2","MTCH2"
"203701_s_at",-0.122141673910528,8.32788154369491,-1.05065112266258,0.297546972232712,0.910917624955554,-5.02536007902058,"TRMT1","55621","tRNA methyltransferase 1","TRMT1"
"216092_s_at",-0.166237565423678,6.09858220828814,-1.05056480036258,0.29758631489573,0.910917624955554,-5.02543518838907,"SLC7A8","23428","solute carrier family 7 member 8","SLC7A8"
"220498_at",0.0729487101210546,6.20863580720339,1.05044514866642,0.297640853813891,0.910917624955554,-5.025539288012,"ACTL7B","10880","actin like 7B","ACTL7B"
"202378_s_at",0.131625808842106,11.277346179661,1.05039653934857,0.297663012576429,0.910917624955554,-5.0255815759474,"LEPROT","54741","leptin receptor overlapping transcript","LEPROT"
"91952_at",-0.106074570914473,8.29829104745763,-1.05028924983008,0.297711924953889,0.910917624955554,-5.02567490639697,"DCAF15","90379","DDB1 and CUL4 associated factor 15","DCAF15"
"213911_s_at",-0.0542257539736806,12.1725064364407,-1.05012513419129,0.29778675452218,0.910917624955554,-5.02581765183554,"H2AFZ","3015","H2A histone family member Z","H2AFZ"
"215159_s_at",0.160953335461848,8.61240089166102,1.04999711777394,0.297845133360305,0.910917624955554,-5.02592898384163,"NADK","65220","NAD kinase","NADK"
"203742_s_at",-0.0968914404236836,6.33916013932203,-1.04997920400592,0.297853303132424,0.910917624955554,-5.02594456186611,"LOC732360///TDG","732360///6996","G/T mismatch-specific thymine DNA glycosylase-like///thymine DNA glycosylase","LOC732360"
"216313_at",-0.0589677697749997,3.033287683,-1.04986681671377,0.297904562101077,0.910917624955554,-5.02604228937103,"PCDHB17P","54661","protocadherin beta 17 pseudogene","PCDHB17P"
"214630_at",-0.0625217757894756,5.44343094718644,-1.04985942442751,0.297907933876924,0.910917624955554,-5.02604871705671,"CYP11B2","1585","cytochrome P450 family 11 subfamily B member 2","CYP11B2"
"208599_at",0.0997071174302633,5.75683162161017,1.04982927564756,0.29792168563442,0.910917624955554,-5.02607493134996,"HUWE1","10075","HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase","HUWE1"
"203845_at",0.134160997460528,10.7486347732373,1.04975045681911,0.297957639305311,0.910917624955554,-5.02614346072642,"KAT2B","8850","lysine acetyltransferase 2B","KAT2B"
